0,280.09,390.09
1,359.38,123.47
2,358.64,123.07
3,280.1,391.1
4,280,391.06
5,280.03,391.8
6,280.08,392.59
7,280.17,392.85
8,280.19,392.56
9,280.2,393.13
10,280.18,392.82
11,555.35,314.05
12,573.43,306.67
13,593.76,299.74
14,622.77,290.87
15,635.39,286.81
16,664,278.97
17,676.68,275.94
18,705.45,269.17
19,725.18,265.12
20,746.04,261.04
21,766.42,257.01
22,778.14,254.56
23,798.55,252.12
24,818.95,249.27
25,837.88,247.18
26,857.6,245.63
27,877.61,244
28,904.64,242.47
29,914.64,242.79
30,933.1,242.35
31,951.74,242.63
32,970.21,243.39
33,995.54,244.41
34,1006.1,245.18
35,1029.2,247.15
36,1045.9,249.24
37,1062.6,251.16
38,1073.4,251.8
39,1095.9,256.52
40,1106.2,258.17
41,1121.5,261.04
42,1142.6,265.87
43,1152.1,268.08
44,1172.4,273.97
45,1181.4,276.22
46,1195.8,280.59
47,1209.6,284.79
48,1228.6,291.92
49,1241.8,296.94
50,1255.1,302.17
51,1268,307.5
52,1280.4,312.52
53,1291.5,319.31
54,1300.5,323.81
55,1316.5,331.56
56,1323.4,335.07
57,1338.8,345.99
58,1346.1,349.24
59,1356.6,354.26
60,1367.3,359.57
61,1377.5,369.87
62,1392,378.35
63,1395.3,377.77
64,1405.9,369.86
65,1414,366.27
66,1427.7,360.42
67,1430.9,354.8
68,1445.2,348.37
69,1448.5,345.02
70,1457.7,340.97
71,1466,336.83
72,1473.9,332.42
73,1482.4,328.41
74,1490.4,325.02
75,1502.4,325.83
76,1510.5,324
77,1517.8,320.16
78,1526.5,313.18
79,1530.4,312.94
80,1542.7,309.68
81,1546.2,308.07
82,1557.3,307.51
83,1561.5,307.03
84,1571.5,305.41
85,1574.8,303.08
86,1585.3,304.52
87,1592.2,303.73
88,1599,304.04
89,1606,304.24
90,1612.2,304.74
91,1618.7,305.19
92,1621.2,304.61
93,1631.6,306.89
94,1635.3,307.42
95,1645,310.98
96,1651,313.08
97,1652.9,312.46
98,1658.7,314.53
99,1667.7,319.3
100,1669.7,319.96
101,1678.7,325.32
102,1684.6,328.28
103,1689.4,330.98
104,1692.4,332.31
105,1700.6,340.03
106,1702.2,340.95
107,1710.2,347.83
108,1711.1,348.61
109,1719.6,356.12
110,1720.6,357.88
111,1725.2,362.75
112,1729.9,367.55
113,1737.1,375.48
114,1738,378.22
115,1742.2,383.2
116,1746.2,389.21
117,1753.3,397.45
118,1754.1,400.83
119,1757.6,406.92
120,1763.7,416.14
121,1764.3,419.19
122,1770.8,429.23
123,1770.7,432.65
124,1774,439.37
125,1777,446.44
126,1779.9,453.42
127,1782.3,460.28
128,1787.5,468.03
129,1789.9,476.79
130,286.33,125
131,286.44,130.69
132,286.59,124.32
133,288,120.2
134,286.61,132.83
135,286.47,130.16
136,286.67,134.43
137,286.65,129.35
138,286.43,144.7
139,286.05,142.68
140,286.43,145
141,287,122.63
142,286.5,131.54
143,286.43,134.71
144,286.38,134.75
145,286.38,135.03
146,286.44,136
147,286.38,136.15
148,286.19,137.86
149,286.3,139.48
150,286.33,139.85
151,285.96,138.2
152,285.83,137.51
153,319.57,174.08
154,285.69,136.27
155,285.9,137.27
156,286.06,133.94
157,285.25,135.25
158,377.09,231.5
159,377.33,231.92
160,285.31,143.92
161,377.18,231.55
162,376.66,230.05
163,377.78,233.2
164,376.9,230.58
165,378.27,235.04
166,1909.5,517
167,1913.1,516.71
168,1915.6,510.76
169,1917.7,506.88
170,0,504.67
171,379.58,238.25
172,382.03,241.6
173,378.28,234.61
174,376.33,229.5
175,378.02,233.81
176,378.33,234.59
177,378.66,235.47
178,379.07,236.35
179,393.94,258.94
180,386.86,250.38
181,402.6,269.7
182,389.84,253.16
183,390.67,253.57
184,391.08,253.62
185,390.83,253.51
186,393.43,254
187,390.74,253.96
188,384.5,245.36
189,389.18,253.05
190,389.5,253.13
191,385.6,245.45
192,389.65,253.13
193,388.33,249.95
194,388.14,249.92
195,391.33,253.17
196,390.38,253.13
197,392.25,253.25
198,385.89,246.97
199,389.5,253
200,390.43,253.43
201,387.1,248.63
202,380,239.6
203,380.26,247.21
204,386.21,245.55
205,403.33,261.97
206,384.76,244.71
207,387.95,250.05
208,509.5,322.25
209,509.5,322.25
210,511,323
211,508,322
212,509,322
213,510,322
214,510,322
215,510,322
216,510,322
217,510,321
218,510,321
219,510,322
220,509.6,321.6
221,510.5,321
222,510.5,321
223,510.5,322
224,508.5,321.5
225,510,322
226,509,321
227,511,322
228,511,322
229,510,321
230,511,321
231,510,321.5
232,511,321.5
233,509.5,322
234,509,321.5
235,511,321.5
236,510,321.5
237,510.5,322
238,510,321
239,510,322
240,510,322
241,511,322
242,511,321
243,511,321
244,511,322
245,511,321
246,511,321
247,390.6,253
248,390.6,253
249,510,322
250,390.5,253
251,511,321.75
252,390.31,253
253,390,253
254,511.2,322.4
255,390,253
256,390.14,253
257,390,253
258,389.65,253
259,389.5,253
260,389.5,253
261,389.5,253
262,389.5,253
263,389.5,253
264,389.5,253
265,391,253
266,389.44,253.11
267,390,253
268,389.5,253
269,389.5,253
270,389.19,253
271,389.5,253
272,388,253
273,389.19,253
