0,1095.8,335.08
1,1096,333.31
2,1100.8,332.61
3,1101.2,330.76
4,1101.5,327.97
5,1102,326.26
6,1100.5,323.44
7,566.2,308.23
8,581.95,302.76
9,597.66,297.74
10,613.55,293.04
11,629.22,288.82
12,645.46,284.53
13,661.03,280.16
14,677.24,277.19
15,693.25,274.52
16,708.37,272
17,723.93,269.41
18,739.59,267.36
19,755.07,265.74
20,770.33,264.69
21,785.89,263.71
22,800.53,262.93
23,815.42,262.6
24,830.67,262.67
25,845.04,262.94
26,859.88,263.48
27,874.09,264.31
28,888.13,265.67
29,901.75,266.82
30,916.1,269.29
31,929.91,271.43
32,943.7,273.99
33,956.92,276.87
34,970.36,280.05
35,982.6,283.1
36,995.39,286.73
37,1007.9,290.15
38,1020.8,294.7
39,1032.6,299.15
40,1044.6,303.37
41,1055.8,307.79
42,1067.3,312.9
43,1078.5,318.55
44,1090,324.15
45,1100.3,328.71
46,1109.7,332.72
47,1112.4,312.46
48,1131.1,345.79
49,1141.1,352.13
50,1150.7,358.27
51,1160.4,364.81
52,1169.1,371.04
53,1114.4,318.56
54,1114.8,320.62
55,1114.4,321.79
56,1114.4,323.5
57,1114.6,325.63
58,1114.5,327.62
59,1212.5,329.71
60,1219,326.37
61,1225.1,321.61
62,1230.3,318.04
63,1236.8,312.56
64,1242.4,307.98
65,1248,304.46
66,1253.6,300.85
67,1259.1,297.5
68,1264.6,294.34
69,1270.1,291.84
70,1275.7,289.63
71,1280.4,287.51
72,1285.8,285.52
73,1290.9,283.83
74,1296,282.46
75,1300.7,281.21
76,1305.7,280.59
77,1310.4,279.99
78,1314.9,279.51
79,1319.5,279.25
80,1324,279.46
81,1328.4,279.76
82,1331.9,279.56
83,1122.1,322.27
84,1122.3,324.22
85,1122.3,326.05
86,1122.1,328
87,1122.5,329.96
88,1122.5,332.04
89,1362.3,289.55
90,1363.7,291.34
91,1371.5,296.25
92,1375.4,299.42
93,1375.8,299.22
94,1379.7,303.25
95,1386.2,308.27
96,1385.6,309.07
97,1388.8,312.79
98,1393.1,317.8
99,1399.6,324.32
100,1398.9,325.46
101,1401.7,329.75
102,1404.2,334.55
103,1407.6,339.36
104,1410.7,344.31
105,1413.1,349.22
106,1416.3,354.14
107,1418.6,359.62
108,1424,368.37
109,1422.8,371.26
110,1425.8,376.19
111,1429,379
112,275.26,968.06
113,269.83,961.91
114,276.86,967.11
115,272.93,960.57
116,272.5,960.67
117,271.45,961.88
118,273.32,960.63
119,279.79,965.34
120,274.6,959.49
121,274.36,959.63
122,274.85,959.1
123,275.16,958.99
124,275.61,958.79
125,281.94,964.55
126,278.48,960.56
127,276.66,958.47
128,275.46,959.24
129,275.86,959.35
130,276.45,957.23
131,276.8,958.71
132,281.63,959.08
133,278.55,955.3
134,282.68,958.96
135,1457.4,555.95
136,1461.5,557.23
137,1464,547.49
138,1466.7,540.27
139,1471.6,536.69
140,1472.1,527
141,1475.8,519.62
142,1480,514.55
143,1480.3,513.36
144,1483.4,509.17
145,1486.2,503
146,1487.3,499.55
147,1489.4,494.81
148,1489.8,491.29
149,1489.8,485.6
150,1493.1,483.41
151,1493.2,481.75
152,292.97,956.16
153,293.49,955.49
154,295.2,955.18
155,291.19,952.48
156,292.11,952.48
157,292.4,951.91
158,294.55,948
159,296.94,949.1
160,296.46,955.3
161,290.66,948.71
162,299.96,953.2
163,296.35,946.37
164,291.65,948.43
165,300.78,951.98
166,299.11,952.54
167,300.35,952.67
168,293.57,947.21
169,300.84,953.16
170,296.02,946.27
171,296.54,946.08
172,301.74,951.92
173,296.92,945.37
174,297,945.06
175,302.64,949.36
176,298.47,944.61
177,299.15,944.09
178,299.22,943.76
179,299.84,943.27
180,305.23,949.35
181,300.66,943.1
182,304.83,948.53
183,301.37,942.47
184,305.77,948.15
185,306.33,948.31
186,303.09,941.22
187,307.52,947.78
188,307.07,947.89
189,305.88,943.02
190,1524.5,475.69
191,1524.9,479.63
192,1524.3,482.73
193,1520.9,484.38
194,1524.4,491.44
195,1520.8,492.7
196,1520.1,497.83
197,1523.8,504.37
198,1520.4,506.3
199,1523.8,513.1
200,1523.5,519.35
201,1519.3,521.41
202,1521.8,530.91
203,1521.4,533.1
204,1521.1,542.03
205,1519.8,548.08
206,1518.8,550.13
207,1519.4,557.44
208,1517.2,563.2
209,1517.1,573.07
210,1516.1,579.49
211,1513.5,582.57
212,1513,589.49
213,1515.2,588.15
214,1525.3,585.95
215,1528.6,584.52
216,1533.8,581
217,1537.1,573.13
218,1540.7,570.77
219,1546.4,567.46
220,1550.3,564.55
221,1555.2,562.66
222,1562.9,559.15
223,1569,560.76
224,1573,559.31
225,1574.4,557.54
226,1576.4,555.34
227,1577.2,554.81
228,1575.8,549.6
229,1576.7,549.06
230,1580.8,548.33
231,1580.1,546.26
232,1580,546.55
233,1584.5,548.7
234,1585.1,549.44
235,1582.3,546.95
236,1586.7,550.64
237,1585.3,547
238,1589,550.55
239,1586.5,548.96
240,1586.7,550.48
241,1590.7,554.43
242,1587.6,553
243,1592.1,556.22
244,1592.3,559.85
245,1589.3,558.59
246,1589.8,560.55
247,1593.5,563.22
248,1590.6,565.6
249,1589.7,568.38
250,1593.7,571.24
251,1594,577.1
252,1593.2,581.32
253,1593.7,584.73
254,1591.6,584.27
255,1594.2,590.68
256,1590.2,592.49
257,1590.3,596.32
