0,908.27,378.98
1,912.33,381.4
2,910.85,379.38
3,909.57,380.83
4,591.3,303.5
5,908.1,380.98
6,911.44,384.1
7,910.55,386.31
8,906.03,388.84
9,906.9,384.5
10,905.48,384.79
11,709.5,272.5
12,722.33,266.9
13,735.93,266.83
14,755.75,264.85
15,904,379.92
16,904.24,379.71
17,903.48,379.94
18,905.31,380.57
19,850.68,261.04
20,870.75,258.36
21,889.06,256.32
22,900.54,256.33
23,920.38,256.3
24,946.54,258.24
25,967.77,259.95
26,986.35,261.96
27,1006.5,264.49
28,1027.1,266.83
29,1040.1,268.48
30,1067.7,272.91
31,1080.7,275.37
32,1101.3,279.74
33,1121.7,283.74
34,1141.5,288.74
35,1169.1,296.38
36,1189.3,302.82
37,1208.9,309.26
38,1222.9,313.42
39,1241.7,319.66
40,1268.6,329.48
41,1288.7,338.33
42,1301.5,342.68
43,1320.2,350.46
44,1338.5,359.03
45,1363.5,372.08
46,1375.2,378.31
47,1392.8,386
48,1416.6,400.82
49,1432.1,411.37
50,1454.4,419.86
51,1468.4,431.93
52,1484.3,442.82
53,1499.2,453.56
54,1509.6,459.96
55,1523.7,471.33
56,1538.3,482.61
57,1558,498.42
58,1566,505.57
59,1584.1,521.19
60,1592.5,529.3
61,1608.5,544.77
62,1616.2,553.35
63,1627.4,565.36
64,1641.5,581.02
65,1650,588.18
66,1648.1,596.57
67,1647,601.22
68,1649.3,608.77
69,1641.6,613.1
70,1638.5,618.68
71,1643,624.35
72,1633.7,629.73
73,1636.4,636.47
74,1627.2,642.61
75,1630.4,650.09
76,1627.8,655.8
77,1623.3,659.58
78,1615.8,668.35
79,1618.3,678.53
80,1614.4,685.36
81,1605.8,690.59
82,1607.5,700.92
83,1604.5,707.84
84,1597.7,710.78
85,1592.8,721.14
86,1592.3,727.74
87,1590.1,735.53
88,1586.4,740.92
89,889.78,388.13
90,1591.7,726.76
91,1586.5,716.76
92,1590.7,712.61
93,1585.5,705.6
94,1585.7,698.62
95,1592.6,690.38
96,1587.2,686.29
97,1591.2,681.11
98,1592.7,673.23
99,1587.4,664.61
100,1591.8,661.39
101,1586.3,653.4
102,1590.4,651.64
103,1590.8,645.27
104,1589.5,637.31
105,1588.5,638.11
106,1589.5,631.87
107,1589.5,628.92
108,883,379
109,886.66,389.28
110,885.3,390.4
111,884.9,390.52
112,882,379
113,883,378.67
114,883,379
115,882.5,378
116,884.5,378
117,883,379
118,883,379
119,885.56,389.89
120,884.35,390.7
121,885,379
122,882,379
123,882.5,378
124,882,378.33
125,883,378.5
126,883.75,378.75
127,883,379
128,882,379
129,886.5,388.17
130,884.1,389.3
131,883,379
132,1154,823
133,880.5,378
134,883.5,379
135,882,378
136,883,379
137,882,379
138,883.43,389.86
139,882,379
140,883,379
141,880,378
142,881.33,378
143,1505.9,634.51
144,1501.9,637.11
145,1500.8,643.18
146,1493.9,645.28
147,1489.6,651.48
148,1488,658.05
149,1484.2,663.68
150,1480.1,669.73
151,1477.3,680.8
152,1475.3,684.2
153,1471.8,685.88
154,1467.7,697.04
155,1461.1,699.38
156,1456.8,706.42
157,1455.5,714.35
158,1449.8,723
159,1446.3,731.94
160,1444.4,739.22
161,1444,739.5
162,1443.4,731.5
163,1443.7,726.55
164,1440.4,717.27
165,1441.9,711.94
166,1437.9,703.5
167,1440.6,698.75
168,1439.5,692.7
169,1438.5,686.44
170,1439.3,679.47
171,1439.9,678.88
172,1439,677
173,1437,666.25
174,1436.5,661.49
175,1435.8,656.4
176,1434.2,652.15
177,1433.5,647.85
178,1432.3,644.22
179,1431.5,640.39
180,1430.3,636.77
181,1429.6,633.83
182,1428,631.78
183,873.06,381.25
184,873.21,381
185,874.46,379.95
186,871.45,383.69
187,871.16,383.72
188,873.48,379.96
189,871.5,382.78
190,874.65,379.65
191,871.32,383.21
192,871.07,383.53
193,871.03,383.24
194,871.18,382.59
195,873.76,379.48
196,871.69,381.71
197,871,383.43
198,871,383.43
199,871.1,382.42
200,871.15,382.27
201,871.26,382.69
202,870.96,383.26
203,871.12,382.3
204,871.75,380.38
205,872.13,380.13
206,871.9,381.43
207,872.13,381.31
208,872.47,380.76
209,872.38,380.69
210,872.47,380.76
211,871,382.5
212,870.78,382
213,872.3,380.53
214,1353.9,669.21
215,1353.4,672.94
216,1349.9,672.91
217,1346.6,681.03
218,1343.6,685.72
219,1340.7,691.31
220,870.59,381.18
221,870.85,380.9
222,872.11,380.43
223,1327.6,714.37
224,872.36,379.92
225,1321.2,728.1
226,1317.7,732.65
227,1317.1,727.28
228,1316.7,720.47
229,1317.3,715.62
230,872.29,380.19
231,870.65,381.26
232,870.65,381.26
233,870.76,381.08
234,870.58,381.54
235,873.71,378.33
236,874.53,377.93
237,874.04,378.44
238,1308.4,665.85
239,1308.5,664.73
240,1307,663.9
241,1304.1,662.35
242,872.89,379.19
243,872.95,379.24
244,873,379.24
245,873.14,379.09
246,873.09,379.13
247,873.09,379.13
248,873.35,378.96
249,873.29,378.52
250,873.28,378.32
251,873.33,378.25
252,875.57,377.29
253,875.57,377.29
254,873.8,378.12
255,874.83,377.61
256,874.63,377.74
257,874,378.04
258,874.3,378.4
259,874.07,378.41
260,874,378.42
261,874.56,378.15
262,874.56,378.15
263,874.77,377.92
264,874.66,378
265,874.66,378
266,874.79,377.93
267,874.72,378.07
268,877,377
269,876.78,377.44
270,1252,657.6
271,1250.8,658.38
